Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,uncertaintyAboutFemVisitation
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0016.MP4,,BRU,Y,Y,8,0,1,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0017.MP4,,BRU,Y,Y,5,0,0,0,0,0,,0,0,3,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0018.MP4,,BRU,Y,Y,5,0,1,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0019.MP4,,BRU,Y,Y,7,0,2,0,0,0,,0,0,2,30,grunted to different stick than usual,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0020.MP4,,RUB,Y,Y,10,0,2,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0021.MP4,,RUB,Y,Y,1,1,0,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0022.MP4,,RUB,Y,Y,0,4,0,0,0,0,,0,0,0,30,sounds like roll off camera,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0023.MP4,,RUB,Y,Y,8,0,2,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0024.MP4,,RUB,Y,Y,1,0,0,0,0,1,0,0,0,0,30,"sounds like roll off camera; known female WUU visiting; female doesn't join male in leg of dance though, so can't count",KM,Y
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0025.MP4,,RUB,Y,Y,3,0,1,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0026.MP4,,JUV,Y,Y,16,0,3,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0027.MP4,,JUV,Y,Y,11,0,2,0,0,0,,0,0,0,30,Its grunts were a bit softer than the adult ones,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0028.MP4,,JUV,Y,Y,17,0,2,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0029.MP4,,JUV,Y,Y,11,,2,0,0,0,,0,0,3,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0030.MP4,,JUV,Y,Y,9,0,3,0,0,0,,0,0,0,30,"unlike male, doesnt go to same stick after every grunt",KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0031.MP4,,RUB,Y,Y,2,0,0,0,0,0,,0,0,2,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0032.MP4,,RUB,Y,Y,2,0,0,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0033.MP4,,RUB,Y,Y,11,0,2,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0034.MP4,,RUB,Y,Y,2,2,1,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0035.MP4,,RUB,Y,Y,2,0,0,0,0,0,,0,0,3,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0036.MP4,,,N,N,0,0,0,0,0,0,,0,0,0,30,set off by another type of bird,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0037.MP4,,RUB,Y,Y,9,0,2,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0038.MP4,,RUB,Y,Y,7,1,2,0,0,0,,0,0,3,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0039.MP4,,RUB,Y,Y,1,0,0,0,0,0,,0,0,0,30,raining,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0040.MP4,,RUB,Y,Y,2,0,0,0,0,0,,0,0,4,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0041.MP4,,RUB,Y,Y,1,0,1,0,0,0,,0,0,2,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0042.MP4,,RUB,Y,Y,4,0,0,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0043.MP4,,RUB,Y,Y,5,0,2,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0044.MP4,,RUB,Y,Y,0,0,0,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0045.MP4,,BRU,Y,Y,1,0,1,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0046.MP4,,BRU,Y,Y,5,0,1,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0047.MP4,,RUB,Y,N,0,0,0,0,0,0,,0,0,0,30,could see radio antenna - hla,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0048.MP4,,RUB,Y,Y,0,0,0,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0049.MP4,,RUB,Y,Y,5,2,1,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0050.MP4,,RUB,Y,Y,2,1,0,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0051.MP4,,RUB,Y,Y,7,1,1,0,0,0,,0,0,2,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0052.MP4,,RUB,Y,Y,0,0,0,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0053.MP4,,RUB,Y,Y,0,0,0,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0054.MP4,,,N,,,,,,,,,,,,30,set off by aguti,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0055.MP4,,RUB,Y,Y,0,0,0,0,0,0,,0,0,2,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0056.MP4,,RUB,Y,Y,5,2,0,0,0,0,,0,0,2,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0057.MP4,,RUB,Y,Y,2,0,0,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0058.MP4,,RUB,Y,N,0,0,0,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0059.MP4,,RUB,Y,Y,3,,,1,6,,,,,2,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0060.MP4,,,N,,,,,,,,,,,,30,"set off by aguti; for these, all you need to enter is ""N"" in the PresentYN column; you also don't need to enter zeros, they will appear as zeros when I import them into R",KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0061.MP4,,RUB,Y,Y,14,0,3,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0062.MP4,,RUB,Y,Y,8,0,1,0,0,0,,0,0,2,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0063.MP4,,RUB,Y,N,0,0,0,0,0,0,,0,0,1,30,"flew away pretty quickly; he is trying to strip moss or something off the sapling here, so that counts as gardening",KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0064.MP4,,RUB,Y,Y,5,0,1,0,0,0,,0,0,1,30,picks up little debris in middle of his court,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0065.MP4,,RUB,Y,Y,1,0,0,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0066.MP4,,RUB,Y,Y,8,0,2,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0067.MP4,,RUB,Y,Y,3,0,1,0,0,1,1,0,0,0,30,fem doing dance w male,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0068.MP4,,RUB,Y,Y,2,2,0,0,0,0,,0,0,2,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0069.MP4,,RUB,Y,Y,5,0,2,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0070.MP4,,RUB,Y,Y,3,4,1,0,0,0,,0,0,3,30,chainsaw in the background :(,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0071.MP4,,RUB,Y,N,0,0,0,0,0,0,,0,0,0,30,"He was in the picture at the beginning, then flew away",KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0072.MP4,,RUB,Y,Y,10,1,3,0,0,0,,0,0,0,30,chainsaw in the background; does big slide down pole,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0073.MP4,,RUB,Y,Y,9,0,1,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0074.MP4,,RUB,Y,Y,0,0,0,0,1,0,,0,0,0,30,this was most likely him calling at 0:19; ok that you didn't mark this if you weren't confident tho,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0075.MP4,,RUB,Y,Y,7,0,2,1,0,0,,0,0,0,30,didnt see gardening behavior here; also adding a roll snap (really loud sound that gets cut off at the end of the video),KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0076.MP4,,RUB,Y,Y,1,5,1,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0077.MP4,,RUB,Y,Y,9,0,2,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0078.MP4,,RUB,Y,Y,0,0,1,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0079.MP4,,BRU,Y,Y,3,0,1,0,0,0,,0,0,0,30,"Looks like BRU to me, not LWR; nice job catching the change in bird tho!",KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0080.MP4,,,N,N,0,0,0,0,0,0,,0,0,0,30,Set off by a different type of bird,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0081.MP4,,RUB,Y,Y,2,0,0,0,0,0,,0,0,1,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0082.MP4,,RUB,Y,N,0,0,0,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0083.MP4,,RUB,Y,Y,8,0,3,0,0,0,,0,0,0,30,,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0084.MP4,,JUV,Y,Y,2,0,1,0,0,0,,0,0,0,30,"Juvenile male; unbanded; does very wimpy grunt; poops; looks very small/young, although also looks like he is molting in some black and white feathers on his back..",KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),1.7.22-1.19.22,1.7.22-1.19.22,L14.P3_1.7.22-1.19.22_0085.MP4,,,N,N,0,0,0,0,0,0,,0,0,0,30,Set off by human ,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0021.MP4,,UNK,Y,Y,,,,1,1,,,,,,60,roll and call were offscreen. unable to determine band ID,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0022.MP4,,,N,,,,,,,,,,,,60,background activity,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0023.MP4,,UNK,Y,Y,11,2,1,3,8,,,,,,60,rolls and calls were offscreen,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0024.MP4,,UNK,Y,Y,,,,1,2,,,,,,60,rolls and calls offscreen,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0025.MP4,,UNK,Y,Y,6,,1,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0029.MP4,,UNK,Y,Y,,7,,,,,,,,,60,"call offscreen, snaps offscreen (not recorded)",SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0030.MP4,,UNK,Y,Y,13,1,3,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0031.MP4,,,N,N,,,,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_0032.MP4,,UNK,Y,Y,13,5,3,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_RUB-1.MP4,,UNK,Y,N,,,,,6,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_RUB-2-female-visitation.MP4,,UNK,Y,Y,2,,,1,,,,,1,,60,"likely a juvenile male because the green bird is on the court first, does what looks like a leap alone, and then stays after the male's brief appearance",SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_RUB-3.MP4,,UNK,Y,Y,,,,3,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_RUB-4.MP4,,RUB,Y,Y,,,,1,2,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_RUB-5.MP4,,RUB,Y,Y,,,,1,3,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.20.21-11.22.21,11.20.21-11.22.21,L14.P3_11.20.21-11.22.21_RUB-6-female-visitation?.MP4,,RUB,Y,Y,0,3,0,4,0,1,0,0,0,0,60,likely female because he roll snaps as she flies by,KM,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0002.MP4,,,N,N,,,,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0003.MP4,,RUB,Y,N,,,,,1,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0004.MP4,,RUB,Y,Y,10,1,1,2,3,,,,,,60,calls offscreen,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0005.MP4,,RUB,Y,Y,3,2,1,,1,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0006.MP4,,RUB,Y,Y,11,6,1,,,,,,,1,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0007.MP4,,RUB,Y,Y,10,1,1,,,,,,,,60,background activity,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0008.MP4,,RUB,Y,Y,11,,2,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0009.MP4,,RUB,Y,N,,,,,2,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0010.MP4,,JUV,Y,Y,2,,,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0011.MP4,,,N,N,,,,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0012.MP4,,,N,N,,,,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0013.MP4,,,N,N,,,,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0014.MP4,,,N,N,,,,,,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0015.MP4,,UNK,Y,N,,,,,2,,,,,,60,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0016.MP4,,RUB,Y,N,,,,,,,,,,,60,20 second video; all B&W videos 20s?,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0017.MP4,,RUB,Y,N,,,,,,,,,,,60,RUB still has radio,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0018.MP4,,RUB,Y,N,,,,,,,,,,,60,RUB still has radio,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0019.MP4,,RUB,Y,N,,,,,,,,,,,60,RUB still has radio,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),11.22.21-11.25.21,11.22.21-11.25.21,L14.P3_11.22.21-11.25.21_0020.MP4,,RUB,Y,N,,,,,,,,,,,60,RUB still has radio,HLA,
