Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,Additional_Notes
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.18.21-12.28.21,12.18.21-12.28.21,LC.P2_12.18.21-12.28.21_0068.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.18.21-12.28.21,12.18.21-12.28.21,LC.P2_12.18.21-12.28.21_0069.MP4,,UNK,Y,Y,4,,,2,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.18.21-12.28.21,12.18.21-12.28.21,LC.P2_12.18.21-12.28.21_0070.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.18.21-12.28.21,12.18.21-12.28.21,LC.P2_12.18.21-12.28.21_0071.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0001.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0002.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0003.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0004.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0005.MP4,,UNK,Y,Y,,2,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0006.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0007.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0008.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0009.MP4,,UNK,Y,N,,,,,5,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0010.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0011.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0012.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0013.MP4,,UNK,Y,N,,,,,1,,,,,,30,only counted calls when in frame,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0014.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0015.MP4,,UNK,Y,Y,,,,1,2,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0016.MP4,,UNK,Y,N,,,,,1,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0017.MP4,,UNK,Y,N,,,,,1,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0018.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0019.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0020.MP4,,UNK,Y,Y,,,,1,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0021.MP4,,UNK,Y,N,,,,,1,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0022.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0023.MP4,,UNK,Y,Y,5,,1,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0024.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0025.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0026.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0027.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0028.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0029.MP4,,UNK,Y,Y,1,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0030.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0031.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0032.MP4,,UNK,Y,N,,,,,1,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0033.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0034.MP4,,UNK,Y,N,,,,,4,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0035.MP4,,UNK,Y,N,,,,,5,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0036.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0037.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0038.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0039.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0040.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0041.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0042.MP4,,UNK,Y,Y,9,,1,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0043.MP4,,UNK,Y,N,,,,,1,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0044.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0045.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0046.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0047.MP4,,UNK,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0048.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0049.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P2_12.28.21-1.13.22_0050.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0001.MP4,,Unbanded,Y,Y,14,,2,,,1,1,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0002.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0003.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0004.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0005.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0006.MP4,,Unbanded,Y,Y,8,,1,,1,,,,,,30,wing flick? ,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0007.MP4,,Unbanded,Y,Y,1,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0008.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0009.MP4,,Unbanded,y,y,3,,1,,,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0010.MP4,,Unbanded,y,n,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0011.MP4,,Unbanded,y,y,2,,1,,,,,,,,30,head shake,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0012.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0013.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0014.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0015.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0016.MP4,,Unbanded,N,N,,,,,,,,,,,30,on branch at top of the footage screen,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0017.MP4,,Unbanded,Y,Y,2,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0018.MP4,,Unbanded,Y,Y,8,,,,,,,,,3,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0019.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0020.MP4,,Unbanded,Y,Y,18,,3,,,,,,,1,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0021.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0022.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0023.MP4,,Unbanded,Y,N,,,,,,,0,,2,,30,suspect juveniles because male flew away without courting,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0024.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0025.MP4,,Unbanded,Y,Y,2,2,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0026.MP4,,Unbanded,Y,Y,5,,1,,,,,,,1,30,head shake; slide down stick ,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0027.MP4,,Unbanded,Y,Y,1,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0028.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0029.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0030.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0031.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0032.MP4,,Unbanded,Y,Y,1,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0033.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0034.MP4,,,N,N,,,,,,,,,,,30,BAT,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0035.MP4,,Unbanded,Y,Y,5,1,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0036.MP4,,Unbanded,Y,N,,,,,,,,,,,30,unidentifiable call and snaps ,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0037.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0038.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0039.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0040.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0041.MP4,,Unbanded,Y,Y,3,3,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0042.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0043.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0044.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0045.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0046.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0047.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0048.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0049.MP4,,UNK,Y,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0050.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0051.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0052.MP4,,,N,N,1,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0053.MP4,,Unbanded,Y,Y,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0054.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0055.MP4,,Unbanded,Y,N,,,,,,,,,,,30,unidentifiable sounds,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0056.MP4,,,N,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0057.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 2 (unbanded),12.5.21-12.18.21,12.5.21-12.18.21,LC.P2_12.5.21-12.18.21_0058.MP4,,,N,N,,,,,,,,,,,30,,ILW,
