Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.14.21-12.18.21 (OGR),12.14.21-12.18.21 (OGR),12.14.21-12.18.21 _0073.MP4,,OGR ,Y,Y,6,1,1,0,1,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.14.21-12.18.21 (OGR),12.14.21-12.18.21 (OGR),12.14.21-12.18.21 _0074.MP4,,OGR ,Y,Y,5,0,2,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.14.21-12.18.21 (OGR),12.14.21-12.18.21 (OGR),12.14.21-12.18.21 _0075.MP4,,OGR ,Y,Y,4,0,1,0,0,0,,0,0,0,30,"possible gardening, didn’t touch any debris however. ",MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 6,"11.22.21-11.24.21 (OGR, UWO, WWR)","11.22.21-11.24.21 (OGR, UWO, WWR)","L6.P6_11.22.21-11.24.21_OGR,UWO-1.MP4",,"OGR, UWO",Y,N,,,,,,,,,,,60,"OGR present and perching, UWO arrives and swings on some lianas; they then just perch together",HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 6,"11.22.21-11.24.21 (OGR, UWO, WWR)","11.22.21-11.24.21 (OGR, UWO, WWR)","L6.P6_11.22.21-11.24.21_OGR,UWO-3.MP4",,"OGR, UWO",Y,N,,,,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.1.21-12.5.21,12.1.21-12.5.21,12.1.21-12.5.21_0011.MP4,,RUG,Y,Y,7,0,2,0,0,0,,0,1,0,60,Juvinile male! Seemed pretty competent. ,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,01.10.22-01.15.22 (BUR took over),01.10.22-01.15.22 (BUR took over),L6.P4_1.10.22-01.15.22_0035.MP4,,RUG,Y,Y,4,,,,,,,,1,,30,"juvie practicing,  adult male flew by and called twice",,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,01.15.22-01.20.22,01.15.22-01.20.22,L6.P4_1.15.22-01.20.22_0010.MP4,,RUG,Y,Y,8,,,,,,,,1,,30,juvie (RUG) practicing; continued after adult male left,,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,12.05.21-12.10.21,12.05.21-12.10.21,L6.P4_12.05.21-12.10.21_0068.MP4,,Unbanded,Y,N,,,,,1,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 6,"1.7.22-1.15.22 (dates are 7 days ahead, times wrong)","1.7.22-1.15.22 (dates are 7 days ahead, times wrong)",L6.P6_1.7.22-1.15.22_0004-unbanded.MP4,,Unbanded,Y,Y,2,1,,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.1.21-12.5.21,12.1.21-12.5.21,12.1.21-12.5.21_0002.MP4,,UNK,N,N,,,,,,,,,,,60,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0025.MP4,,UNK,Y,N,0,0,0,0,0,0,,0,0,0,30,could not see color bands ,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0032.MP4,,UNK,Y,Y,1,0,0,0,0,0,,0,0,0,30,unclear on male ,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0037.MP4,,UNK,Y,Y,4,0,1,3,0,0,,0,0,0,30,black and white video could not tell male ,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0038.MP4,,UNK,Y,y,9,0,2,2,0,0,,0,0,0,30,black and white video could not tell male ,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0040.MP4,,UNK,Y,Y,1,0,0,0,0,0,,0,0,1,30,Could not see color bands ,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 1,12.5.21-12.10.21,12.5.21-12.10.21,12.5.21-12.10.21_0048.MP4,,UNK,Y,Y,4,0,0,0,1,0,,0,0,0,30,cound not see the bands black and white,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0020.MP4,,UNK,Y,Y,,1,,5,4,,,,,,60,,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.18.21-11.22.21,11.18.21-11.22.21,L6.P4_11.18.21-11.22.21_0049.MP4,,UNK,Y,N,,,,,,,,,,,60,Off screen for most of video,DVD,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0009.MP4,,UNK,Y,Y,3,,,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0010.MP4,,UNK,Y,Y,7,,,,,,,,,3,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0011.MP4,,UNK,Y,N,,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0012.MP4,,UNK,Y,Y,12,,,,,,,,,1,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0013.MP4,,UNK,Y,Y,9,,1,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0038.MP4,,UNK,Y,Y,4,,,,,,,,,4,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0039.MP4,,UNK,Y,Y,3,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0040.MP4,,UNK,Y,Y,6,,,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0041.MP4,,UNK,Y,Y,10,,1,,,,,,,1,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0042.MP4,,UNK,Y,Y,2,4,,,,,,,,3,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0043.MP4,,UNK,Y,Y,9,,1,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.22.21-11.24.21,11.22.21-11.24.21,L6.P4_11.22.21-11.24.21_0044.MP4,,UNK,Y,Y,7,,,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0002.MP4,,UNK,Y,Y,7,,,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0003.MP4,,UNK,Y,Y,4,1,,,,,,,,1,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0004.MP4,,UNK,Y,Y,13,,2,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0005.MP4,,UNK,Y,Y,3,,,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0006.MP4,,UNK,Y,Y,3,,1,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0020.MP4,,UNK,Y,Y,,,,1,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0022.MP4,,UNK,Y,Y,4,,,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0023.MP4,,UNK,Y,Y,2,,,,,,,,,1,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0024.MP4,,UNK,Y,Y,8,,2,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0025.MP4,,UNK,Y,Y,10,,,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0026.MP4,,UNK,Y,Y,8,,1,,,,,,,,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.24.21-11.26.21,11.24.21-11.26.21,L6.P4_11.24.21-11.26.21_0027.MP4,,UNK,Y,Y,2,,1,,,,,,,2,60,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,01.15.22-01.20.22,01.15.22-01.20.22,L6.P4b_01.15.22-01.20.22_X0008.AVI,,UNK,Y,N,,,,,1,,,,,,8,Has radio,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,01.15.22-01.20.22,01.15.22-01.20.22,L6.P4b_01.15.22-01.20.22_X0012.AVI,,UNK,Y,Y,,2,,,,,,,,,8,Banded with radio,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.06.21-12.09.21,12.06.21-12.09.21,L6.P4b_12.06.21-12.09.21_X0001-B?.AVI,,UNK,Y,N,,,,,2,,,,,,8,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.06.21-12.09.21,12.06.21-12.09.21,L6.P4b_12.06.21-12.09.21_X0002.AVI,,UNK,Y,N,,,,,,,,,,,8,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.06.21-12.09.21,12.06.21-12.09.21,L6.P4b_12.06.21-12.09.21_X0011.AVI,,UNK,Y,N,,,,,,,,,,,8,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0008.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0010.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0012.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0014.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0015.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0016.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0018.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0019.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0023.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0024.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0026.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0027.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0028.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0029.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0038.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0039.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0041.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0042.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0043.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4b,12.14.21-12.18.21,12.14.21-12.18.21,L6.P4b_12.14.21-12.18.21__0044.JPG.AVI,,UNK,Y,U,,,,,,,,,,,0,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot",11.30.21-12.5.21,11.30.21-12.5.21,R6-OnWayToBandingSpot_11.30.21-12.5.21_0001.AVI,,UNK,Y,N,,,,,,,,,,,3,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0001-WWR?.AVI,,UNK,Y,Y,3,1,,,,,,,,,9,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0002-?.AVI,,UNK,Y,Y,,2,,,,,,,,,9,,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 6,Pista 4c,1.20.22-1.24.22,1.20.22-2.14.22,L6.P4c_01.20.22-02.18.22_0077.MP4,N,UNK,Y,Y,1,1,,,,,,,,1,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.15.22-1.20.22,1.15.22-1.20.22,L6.P5_1.15.22-1.20.22_0002.MP4,,UWO,Y,Y,1,4,,,1,,,,,,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.15.22-1.20.22,1.15.22-1.20.22,L6.P5_1.15.22-1.20.22_0019.MP4,,UWO,Y,Y,9,,1,,,,,,,1,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0002-UWO_visitation.MP4,,UWO,Y,Y,7,,1,,,1,1,,,,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0004.MP4,,UWO,Y,Y,2,,,4,,,,,,,30,"Potential call after roll, unclear. ",MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0005.MP4,,UWO,Y,Y,7,1,1,4,,,,,,,30,Many rolls/calls off screen. Only counted ones I was sure of. ,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0006.MP4,,UWO,Y,Y,7,2,,2,,,,,,,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0007.MP4,,UWO,Y,Y,10,2,1,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0011.MP4,,UWO,Y,Y,13,0,2,0,0,1,1,0,0,0,30,Rolls outside of frame unclear who they belonged to ,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0021.MP4,,UWO,Y,Y,0,0,0,0,1,0,,0,0,0,30,"bicolored antbird in frame, one call on camera  other calls and rolls off camera and in the background. ",MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0028.MP4,,UWO,Y,y,11,1,1,0,0,0,,0,0,1,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0031.MP4,,UWO,Y,Y,1,2,0,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0035.MP4,,UWO,Y,Y,1,0,0,0,0,0,,0,0,1,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0036.MP4,,UWO,Y,Y,9,1,1,2,5,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0037.MP4,,UWO,Y,N,0,0,0,0,1,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0038.MP4,,UWO,Y,Y,0,1,0,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0044.MP4,,UWO,Y,Y,9,0,0,1,0,0,,0,0,1,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0048.MP4,,UWO,Y,N,0,0,0,0,1,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,1.7.22-1.15.22,1.7.22-1.15.22,L6.P5_1.7.22-1.15.22_0050.MP4,,UWO,Y,Y,13,3,2,2,2,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.18.21-12.28.21 (UWO),12.18.21-12.28.21 (UWO),L6.P5_12.18.21-12.28.21_0007.MP4,,UWO,Y,Y,2,3,0,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0004.MP4,,UWO,Y,Y,7,0,1,0,0,0,,0,0,1,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0007.MP4,,UWO,Y,Y,0,0,0,1,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0009.MP4,,UWO,Y,Y,0,0,0,1,2,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0010.MP4,,UWO,Y,Y,1,0,0,0,0,1,1,0,0,0,30,"Female engaged at beginning, then left and ate berry. Male stopped displaying",MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0011.MP4,,UWO,Y,N,,,,,,,,,,,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0020.MP4,,UWO,Y,Y,3,1,0,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0037.MP4,,UWO,Y,Y,0,0,0,0,0,0,,0,0,0,30,only jumping,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0039.MP4,,UWO,Y,Y,0,0,0,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0051.MP4,,UWO,Y,Y,13,0,1,0,0,0,,0,0,1,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0054.MP4,,UWO,Y,Y,3,0,0,0,1,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0072.MP4,,UWO,Y,Y,13,1,1,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0075.MP4,,UWO,Y,Y,6,0,1,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0076.MP4,,UWO,Y,Y,5,1,1,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0077.MP4,,UWO,Y,N,,,,,,,,,,,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.28.21-1.7.22,12.28.21-1.7.22,L6.P5_12.28.21-1.7.22_0078.MP4,,UWO,Y,Y,1,1,0,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0002-UWO.MP4,,UWO,Y,Y,3,0,0,0,0,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0004-UWO?.MP4,,UWO,Y,Y,0,0,0,0,1,0,,0,0,0,30,,MJ,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 5,12.5.21-12.10.21 (WWR and UWO),12.5.21-12.10.21 (WWR and UWO),L6.P5_12.5.21-12.10.21_0005-UWO.MP4,,UWO,Y,Y,0,0,0,0,1,0,,0,0,0,30,,MJ,
