label,label_id,box_xtl,box_ytl,box_xbr,box_ybr,confidence,frame_id
Male,0,1507,376,1561,428,0.3494491,996
Female,1,702,434,807,512,0.31701702,996
Female,1,66,254,145,316,0.5488581,997
Female,1,702,435,807,512,0.3125726,997
Female,1,63,253,143,315,0.5583612,998
Female,1,702,435,807,513,0.30022848,998
Female,1,65,253,145,315,0.54919165,999
Female,1,63,253,143,315,0.5203182,1000
Female,1,64,253,144,315,0.52956057,1001
Female,1,702,434,807,512,0.30637133,1001
Female,1,64,253,146,316,0.5460674,1002
Female,1,63,253,144,315,0.55450135,1003
Female,1,702,435,807,513,0.33368602,1003
Female,1,65,253,145,315,0.53415793,1004
Female,1,1520,164,1621,229,0.51350355,1004
Female,1,65,253,146,316,0.59279567,1005
Female,1,1515,162,1626,230,0.34259093,1005
Female,1,702,435,808,512,0.31085747,1005
Female,1,66,253,146,316,0.57737374,1006
Female,1,702,435,807,512,0.32935336,1006
Female,1,64,253,145,315,0.59915704,1007
Female,1,702,435,807,513,0.33599943,1007
Female,1,64,253,145,315,0.5925394,1008
Female,1,702,435,808,512,0.3125474,1008
Female,1,64,253,146,315,0.56860864,1009
Female,1,702,435,808,512,0.32361215,1009
Female,1,64,254,145,315,0.55441177,1010
Female,1,702,434,808,512,0.3022228,1010
Female,1,64,253,144,315,0.5693731,1011
Female,1,702,435,808,512,0.32497305,1011
Female,1,63,253,144,315,0.56548744,1012
Female,1,702,435,807,513,0.33594105,1012
Female,1,63,253,144,315,0.59417737,1013
Female,1,702,435,807,513,0.33487314,1013
Female,1,63,253,144,315,0.58612275,1014
Female,1,702,435,807,513,0.33495045,1014
Female,1,63,254,144,316,0.5621686,1015
Female,1,702,435,808,512,0.30938897,1015
Female,1,63,254,144,316,0.5818144,1016
Female,1,702,434,807,512,0.30256498,1016
Female,1,64,254,145,316,0.5670814,1017
Female,1,1525,167,1638,238,0.48555174,1017
Male,0,1780,815,1919,919,0.32653147,1017
Female,1,63,254,144,316,0.5606642,1018
Male,0,1775,818,1920,920,0.37934434,1018
Female,1,702,434,807,512,0.30605188,1018
Female,1,64,254,145,316,0.55135214,1019
Male,0,1792,814,1918,917,0.45658344,1019
Female,1,701,434,807,513,0.3147898,1019
Female,1,66,254,148,317,0.65040725,1020
Male,0,1791,814,1919,920,0.6118048,1020
Female,1,702,434,808,511,0.30869693,1020
Female,1,67,254,148,316,0.615736,1021
Male,0,1789,812,1920,919,0.50878924,1021
Female,1,702,434,808,511,0.31311557,1021
Female,1,67,254,148,316,0.6106804,1022
Male,0,1795,812,1919,921,0.440999,1022
Female,1,702,434,808,511,0.30843645,1022
Female,1,67,254,148,316,0.55556196,1023
Male,0,1799,804,1919,919,0.5164534,1023
Female,1,702,434,807,512,0.3168292,1023
Male,0,1802,808,1920,916,0.6753862,1024
Female,1,66,253,148,316,0.52786076,1024
Female,1,702,435,807,512,0.33451945,1024
Female,1,67,254,148,316,0.5571808,1025
Male,0,1815,788,1920,914,0.46302536,1025
Female,1,702,435,807,513,0.3226361,1025
Female,1,65,253,147,316,0.51085913,1026
Female,1,64,254,145,316,0.53420526,1027
Female,1,702,435,807,512,0.30641747,1027
Female,1,63,254,144,316,0.52896535,1028
Female,1,702,435,807,512,0.3008902,1028
Female,1,63,254,143,316,0.5608003,1029
Female,1,702,435,807,512,0.3131532,1029
Female,1,63,254,143,316,0.55308115,1030
Female,1,63,254,143,316,0.5508378,1031
Female,1,64,254,145,316,0.5564667,1032
Female,1,65,254,146,316,0.5653356,1033
Female,1,65,254,145,316,0.5405443,1034
Female,1,65,254,146,316,0.5897313,1035
Male,0,1396,867,1544,970,0.5052704,1035
Female,1,702,434,808,512,0.36842868,1035
Male,0,1384,863,1539,968,0.70474833,1036
Female,1,66,253,146,316,0.5876923,1036
Female,1,703,435,808,512,0.3424614,1036
Male,0,1381,858,1533,963,0.74574757,1037
Female,1,65,253,146,315,0.5651388,1037
Female,1,702,435,808,513,0.33048934,1037
Male,0,1372,852,1535,960,0.6952914,1038
Female,1,64,253,145,315,0.586574,1038
Female,1,702,435,807,513,0.32591707,1038
Male,0,1372,852,1532,957,0.7072322,1039
Female,1,63,253,144,315,0.579383,1039
Female,1,702,435,807,512,0.31247762,1039
Male,0,1374,853,1528,957,0.7366036,1040
Female,1,62,253,144,315,0.5693554,1040
Male,0,1370,852,1527,957,0.73530674,1041
Female,1,64,253,144,315,0.5569143,1041
Male,0,1366,851,1527,957,0.7176883,1042
Female,1,64,254,145,316,0.5560694,1042
Male,0,1374,849,1525,957,0.6492059,1043
Female,1,65,254,145,316,0.59102595,1043
Female,1,702,435,808,512,0.348727,1043
Female,1,65,254,146,316,0.58689636,1044
Female,1,702,435,807,513,0.34157184,1044
Male,0,1388,829,1533,955,0.33894557,1044
Female,1,63,254,143,316,0.5977279,1045
Female,1,702,435,807,513,0.35754997,1045
Female,1,63,255,144,316,0.5904811,1046
Female,1,702,435,807,512,0.33716106,1046
Female,1,62,254,143,316,0.5749581,1047
Female,1,702,435,808,512,0.33364022,1047
Female,1,63,254,144,316,0.5765638,1048
Female,1,702,435,808,512,0.35720426,1048
Female,1,62,253,142,315,0.5453325,1049
Female,1,702,435,807,513,0.3589888,1049
Female,1,63,253,143,315,0.6136469,1050
Female,1,703,434,808,511,0.33472502,1050
Female,1,64,253,144,316,0.6052508,1051
Female,1,703,435,808,512,0.3602885,1051
Female,1,64,254,144,316,0.59602594,1052
Female,1,703,435,808,512,0.3278907,1052
Female,1,64,254,144,317,0.572425,1053
Female,1,703,435,808,512,0.3264949,1053
Female,1,63,254,144,316,0.5948215,1054
Female,1,703,435,808,512,0.32017753,1054
Female,1,63,254,144,316,0.56662333,1055
Female,1,703,435,808,512,0.30516618,1055
Female,1,63,254,143,316,0.5731775,1056
Female,1,65,253,145,316,0.5638014,1057
Female,1,703,435,808,512,0.31294817,1057
Female,1,66,254,146,316,0.55927247,1058
Female,1,65,254,145,316,0.5749673,1059
Female,1,702,434,808,512,0.31351003,1059
Female,1,65,255,146,317,0.56646454,1060
Female,1,65,254,147,316,0.59541494,1061
Female,1,63,254,144,316,0.5942175,1062
Female,1,64,254,144,316,0.62841904,1063
Female,1,703,435,808,512,0.30877942,1063
Female,1,65,254,145,316,0.6025489,1064
Female,1,702,435,808,512,0.3098582,1064
Female,1,64,254,145,316,0.59874034,1065
Female,1,703,434,808,512,0.3371743,1065
Female,1,64,253,145,315,0.5724746,1066
Female,1,702,434,808,512,0.34615898,1066
Female,1,64,253,145,316,0.568838,1067
Female,1,703,434,808,512,0.33598232,1067
Female,1,65,253,145,316,0.549399,1068
Female,1,703,435,808,512,0.30594945,1068
Female,1,65,253,145,316,0.5506525,1069
Female,1,703,434,808,512,0.30395287,1069
Female,1,65,253,145,315,0.5394496,1070
Female,1,703,434,808,512,0.30781406,1070
Female,1,63,254,144,316,0.5493844,1071
Female,1,703,434,808,512,0.302437,1071
Female,1,64,254,145,316,0.52212346,1072
Female,1,65,254,146,316,0.5235781,1073
Female,1,702,435,808,513,0.30960408,1073
Female,1,65,254,146,316,0.5217927,1074
Female,1,702,435,808,513,0.3091119,1074
Female,1,65,254,146,316,0.56783336,1075
Female,1,702,435,808,513,0.32503968,1075
Female,1,65,255,145,316,0.54627377,1076
Female,1,702,435,807,513,0.33165312,1076
Female,1,65,254,146,315,0.5329991,1077
Female,1,702,435,807,513,0.33727288,1077
Female,1,65,254,146,316,0.57425934,1078
Female,1,702,435,807,513,0.33533454,1078
Female,1,65,254,145,316,0.57023835,1079
Female,1,702,435,808,513,0.32644993,1079
Female,1,64,254,146,316,0.5575628,1080
Female,1,703,435,808,512,0.30537647,1080
Female,1,63,254,144,316,0.5628588,1081
Female,1,703,435,808,512,0.31517917,1081
Female,1,63,253,144,316,0.5572192,1082
Female,1,703,435,808,512,0.30949008,1082
Female,1,65,254,146,316,0.5513636,1083
Female,1,703,435,808,513,0.3209286,1083
Female,1,64,254,145,316,0.5704402,1084
Female,1,703,435,808,513,0.35775417,1084
Female,1,65,254,145,316,0.54876494,1085
Female,1,702,435,807,513,0.43021813,1085
Female,1,65,255,145,316,0.54600525,1086
Female,1,702,435,806,513,0.38578615,1086
Female,1,66,254,146,316,0.5409611,1087
Female,1,701,436,806,513,0.35701942,1087
Female,1,64,254,144,315,0.5367319,1088
Female,1,739,300,830,370,0.6637406,1089
Female,1,739,299,821,368,0.78206694,1090
Female,1,740,299,822,369,0.74076307,1091
Female,1,742,300,824,370,0.7459302,1092
Female,1,743,301,825,371,0.72057277,1093
Female,1,744,302,826,373,0.7259496,1094
Female,1,746,302,825,373,0.7563807,1095
Female,1,745,303,825,373,0.7531327,1096
Female,1,743,303,825,372,0.7603763,1097
Female,1,743,302,823,372,0.74401385,1098
Female,1,741,303,822,372,0.7271459,1099
Female,1,742,302,822,372,0.7341276,1100
Female,1,744,302,822,372,0.7389471,1101
Female,1,744,301,829,372,0.76207626,1102
Female,1,745,301,845,372,0.7169866,1103
Female,1,747,301,856,372,0.76795053,1104
Female,1,748,301,859,372,0.7971238,1105
Female,1,746,302,861,373,0.749141,1106
Female,1,745,302,861,373,0.74654555,1107
Female,1,743,302,862,373,0.715239,1108
Female,1,742,302,863,373,0.69899225,1109
Female,1,745,302,862,372,0.751164,1110
Female,1,68,254,147,317,0.3921698,1110
Female,1,746,302,861,372,0.7650014,1111
Female,1,65,256,145,315,0.32748216,1111
Female,1,746,302,861,373,0.750188,1112
Female,1,65,256,145,315,0.30320752,1112
Female,1,746,302,861,372,0.75285304,1113
Female,1,746,302,861,373,0.74382025,1114
Female,1,64,255,144,314,0.33550173,1114
Female,1,745,302,861,373,0.7295653,1115
Female,1,744,303,861,373,0.71785975,1116
Female,1,744,303,861,373,0.7198422,1117
Female,1,69,255,148,318,0.38569438,1117
Female,1,744,303,862,373,0.7287804,1118
Female,1,744,303,861,373,0.729811,1119
Female,1,69,254,147,317,0.3091741,1119
Female,1,743,303,862,373,0.7122672,1120
Female,1,69,255,147,317,0.40824157,1120
Female,1,747,302,860,372,0.76221806,1121
Female,1,745,303,860,373,0.71049774,1122
Female,1,64,255,143,313,0.32915533,1122
Female,1,745,303,860,373,0.68869597,1123
Female,1,64,255,144,314,0.3022254,1123
Female,1,744,303,861,373,0.67342925,1124
Female,1,747,302,861,373,0.7468497,1125
Female,1,747,302,860,373,0.748236,1126
Female,1,746,302,860,373,0.74297976,1127
Female,1,67,254,146,316,0.3924008,1127
Female,1,745,303,860,374,0.71244705,1128
Female,1,68,254,147,316,0.3869531,1128
Female,1,745,303,861,374,0.7066806,1129
Female,1,745,303,861,374,0.7132696,1130
Female,1,745,303,860,374,0.71077853,1131
Female,1,746,302,859,373,0.7307099,1132
Female,1,746,302,859,374,0.7322614,1133
Female,1,745,304,860,373,0.70195043,1134
Female,1,68,255,147,317,0.43088847,1134
Female,1,746,303,859,374,0.716469,1135
Female,1,69,255,147,317,0.32815343,1135
Female,1,746,303,859,374,0.71693933,1136
Female,1,67,253,146,317,0.33037332,1136
Female,1,746,303,859,373,0.7219678,1137
Female,1,746,303,858,374,0.7139267,1138
Female,1,746,303,859,373,0.7053389,1139
Female,1,744,304,862,373,0.68965775,1140
Female,1,744,304,861,374,0.65462875,1141
Female,1,744,304,850,373,0.6933682,1142
Female,1,746,303,842,373,0.75741124,1143
Female,1,746,303,837,373,0.75729597,1144
Female,1,746,303,835,373,0.75599325,1145
Female,1,747,302,835,373,0.77749825,1146
Female,1,747,303,835,372,0.77721417,1147
Female,1,746,303,837,373,0.7638104,1148
Female,1,746,304,837,373,0.7337574,1149
Female,1,747,304,836,373,0.7613629,1150
Female,1,745,304,836,374,0.7268664,1151
Female,1,746,304,836,373,0.76457834,1152
Female,1,747,304,836,373,0.75687325,1153
Female,1,747,304,836,373,0.7725972,1154
Female,1,743,305,839,373,0.71004575,1155
Female,1,745,304,838,372,0.76166356,1156
Female,1,745,304,838,372,0.7644479,1157
Female,1,746,304,837,372,0.78062844,1158
Female,1,746,304,836,372,0.78408504,1159
Female,1,746,304,837,372,0.7832123,1160
Female,1,747,304,836,372,0.7943803,1161
Female,1,747,304,836,372,0.7797799,1162
Female,1,747,304,836,372,0.7842746,1163
Female,1,747,304,836,372,0.78569055,1164
Female,1,748,304,836,372,0.7901324,1165
Female,1,748,304,836,373,0.7732567,1166
Female,1,747,304,836,373,0.786386,1167
Female,1,747,303,837,373,0.6998473,1168
Female,1,743,304,840,374,0.635072,1169
Female,1,741,304,837,373,0.61981446,1170
Female,1,746,303,838,373,0.74860483,1171
Female,1,67,255,147,317,0.3260465,1171
Female,1,745,304,840,373,0.7707132,1172
Female,1,745,303,839,373,0.7837157,1173
Female,1,745,303,838,373,0.7834991,1174
Female,1,745,303,838,373,0.7818315,1175
Female,1,745,304,839,373,0.77538717,1176
Female,1,746,304,839,373,0.7721143,1177
Female,1,746,304,839,373,0.78385735,1178
Female,1,746,305,839,373,0.7992798,1179
Female,1,746,304,839,373,0.8003078,1180
Female,1,746,305,839,373,0.80218446,1181
Female,1,746,305,839,373,0.79688793,1182
Female,1,746,305,839,373,0.8022472,1183
Female,1,746,305,839,373,0.8119954,1184
Female,1,746,304,836,373,0.7818272,1185
Female,1,746,303,833,374,0.7885393,1186
Female,1,746,303,829,373,0.801013,1187
Female,1,746,303,828,373,0.78497374,1188
Female,1,746,302,827,373,0.7859006,1189
Female,1,746,302,826,373,0.7925416,1190
Female,1,745,302,826,374,0.7915971,1191
Female,1,745,303,826,373,0.7790298,1192
Female,1,745,303,825,374,0.7640267,1193
Female,1,746,303,825,374,0.77337414,1194
Female,1,746,304,825,373,0.77397865,1195
Female,1,746,303,826,373,0.7839234,1196
Female,1,746,304,826,373,0.7799095,1197
Female,1,746,304,826,373,0.77598405,1198
Female,1,746,304,826,373,0.77871203,1199
Female,1,746,303,826,373,0.77660143,1200
Female,1,746,303,826,373,0.7599629,1201
Female,1,746,303,826,373,0.7787524,1202
Female,1,746,303,826,373,0.77235126,1203
Female,1,746,303,826,373,0.7816082,1204
Female,1,747,303,826,373,0.7799332,1205
Female,1,746,302,826,373,0.7769097,1206
Female,1,746,301,826,373,0.79253453,1207
Female,1,747,302,828,373,0.8067178,1208
Female,1,746,302,830,373,0.8123348,1209
Female,1,745,302,830,373,0.7828498,1210
Female,1,731,298,860,374,0.51894397,1211
Female,1,66,255,146,315,0.47807676,1212
Female,1,64,254,144,316,0.55975515,1213
Female,1,700,437,805,515,0.3475883,1213
Female,1,64,254,145,316,0.5472227,1214
Female,1,701,436,806,514,0.36741674,1214
Female,1,65,254,146,316,0.6221428,1215
Female,1,700,436,806,514,0.39320725,1215
Female,1,65,254,146,316,0.5845808,1216
Female,1,701,435,807,513,0.3813004,1216
Female,1,65,254,146,316,0.5559434,1217
Female,1,703,435,808,513,0.39169067,1217
Female,1,64,254,145,316,0.554566,1218
Female,1,65,254,146,317,0.5281,1219
Female,1,64,254,145,316,0.52524555,1220
Female,1,65,254,145,316,0.54719347,1221
Female,1,63,253,144,315,0.583741,1222
Female,1,63,254,143,316,0.5783404,1223
Female,1,64,254,145,316,0.5614046,1224
Female,1,702,435,807,513,0.32028455,1224
Female,1,66,254,147,316,0.49416748,1225
Female,1,703,435,807,513,0.33076072,1225
Female,1,65,254,146,316,0.5298233,1226
Female,1,702,435,807,513,0.32881808,1226
Female,1,64,254,144,316,0.549373,1227
Female,1,62,254,142,316,0.52325815,1228
Female,1,701,435,807,513,0.30370265,1228
Female,1,62,254,142,316,0.5236188,1229
Female,1,66,253,147,316,0.5572197,1230
Female,1,63,254,145,316,0.548725,1231
Female,1,63,252,145,315,0.59678,1232
Female,1,63,253,144,315,0.5859138,1233
Female,1,64,254,145,316,0.597289,1234
Female,1,65,254,145,315,0.572172,1235
Female,1,63,254,144,315,0.56832343,1236
Female,1,63,254,143,315,0.5626454,1237
Female,1,63,253,143,315,0.5537817,1238
Female,1,63,254,143,315,0.5506145,1239
Female,1,64,253,144,315,0.5608985,1240
Female,1,702,433,808,512,0.31361794,1240
Female,1,64,254,144,315,0.5524083,1241
Female,1,702,433,808,512,0.3048516,1241
Female,1,63,254,143,316,0.569452,1242
Female,1,63,255,143,316,0.54764664,1243
Female,1,64,254,143,315,0.51293826,1244
Female,1,65,254,145,316,0.63022006,1245
Female,1,702,434,808,512,0.32311112,1245
Male,0,1489,213,1601,285,0.6357388,1246
Female,1,65,254,145,315,0.5973156,1246
Female,1,702,435,808,513,0.3585269,1246
Male,0,1496,212,1589,281,0.62321305,1247
Female,1,63,254,143,315,0.5911958,1247
Female,1,702,435,808,512,0.32665294,1247
Female,1,64,254,144,316,0.5357753,1248
Male,0,1498,211,1583,279,0.528296,1248
Female,1,703,434,808,512,0.31082833,1248
Female,1,64,253,143,315,0.52919453,1249
Male,0,1499,209,1573,276,0.44540128,1249
Female,1,63,253,143,314,0.5494398,1250
Male,0,1498,209,1570,274,0.42763937,1250
Female,1,64,254,144,316,0.5319831,1251
Male,0,1500,209,1572,274,0.45231113,1251
Female,1,702,434,808,512,0.30296493,1251
Female,1,63,254,144,315,0.5414045,1252
Male,0,1501,208,1574,273,0.46891865,1252
Female,1,64,254,145,316,0.53202266,1253
Male,0,1502,207,1576,273,0.49947327,1253
Female,1,64,254,145,316,0.52911246,1254
Male,0,1502,207,1574,273,0.49760035,1254
Female,1,64,254,145,316,0.5282818,1255
Male,0,1502,208,1573,273,0.5035797,1255
Female,1,65,254,146,316,0.52653694,1256
Male,0,1501,209,1570,273,0.4870694,1256
Female,1,64,254,145,316,0.51354915,1257
Male,0,1501,207,1572,274,0.46966052,1257
Female,1,64,254,146,316,0.5565971,1258
Male,0,1499,210,1571,276,0.40524456,1258
Female,1,64,254,145,316,0.5483958,1259
Male,0,1499,202,1580,278,0.43495327,1259
Female,1,62,253,143,315,0.58462447,1260
Male,0,1471,191,1572,285,0.405553,1260
Female,1,702,434,808,512,0.3183803,1260
Female,1,63,253,143,315,0.576982,1261
Female,1,703,435,808,513,0.32881472,1261
Female,1,63,253,144,315,0.57674867,1262
Female,1,703,435,808,513,0.37440807,1262
Female,1,63,253,142,315,0.5295222,1263
Female,1,703,435,808,513,0.36800689,1263
Female,1,62,253,142,315,0.5636154,1264
Female,1,703,435,808,513,0.36448693,1264
Female,1,63,253,143,315,0.5588009,1265
Female,1,702,435,808,513,0.35339138,1265
Female,1,64,253,146,316,0.51734066,1266
Female,1,702,435,808,514,0.3949839,1266
Female,1,64,253,145,316,0.55756366,1267
Female,1,703,435,808,513,0.4058952,1267
Female,1,65,254,146,316,0.55843157,1268
Female,1,702,435,808,514,0.41725498,1268
Female,1,64,253,145,316,0.59711695,1269
Female,1,703,435,809,513,0.3964549,1269
Female,1,65,253,147,316,0.5723258,1270
Female,1,703,435,809,513,0.40135923,1270
Female,1,65,253,146,316,0.566336,1271
Female,1,703,435,809,513,0.36542872,1271
Female,1,64,254,145,316,0.5633954,1272
Female,1,703,435,808,513,0.33678913,1272
Female,1,63,253,144,316,0.5638583,1273
Female,1,703,435,808,513,0.3428083,1273
Female,1,63,253,142,315,0.55580884,1274
Female,1,65,254,146,316,0.5879352,1275
Male,0,698,440,805,560,0.67682505,1276
Female,1,64,254,142,315,0.5258554,1276
Male,0,688,447,790,567,0.53124475,1277
Female,1,1540,102,1644,169,0.37953,1277
Male,0,687,456,796,576,0.5016834,1278
Female,1,1539,102,1644,169,0.40729445,1278
Female,1,60,252,139,314,0.30635017,1278
Male,0,695,458,812,583,0.5562953,1279
Female,1,1541,102,1642,168,0.53060937,1279
Male,0,697,456,818,583,0.6073087,1280
Female,1,1542,102,1641,168,0.56340426,1280
Male,0,698,457,818,585,0.6712301,1281
Female,1,1541,101,1640,167,0.5310782,1281
Male,0,696,459,815,581,0.67260337,1282
Female,1,1540,102,1640,167,0.57822907,1282
Male,0,694,459,814,579,0.66277355,1283
Female,1,1539,102,1640,167,0.586359,1283
Male,0,693,459,814,580,0.6801525,1284
Female,1,1539,103,1639,168,0.6178953,1284
Male,0,691,460,813,578,0.6778727,1285
Female,1,1538,103,1640,168,0.5921345,1285
Male,0,689,461,811,573,0.66286945,1286
Female,1,1538,104,1640,169,0.6104556,1286
Male,0,690,459,811,576,0.6653135,1287
Female,1,1538,104,1640,169,0.6012658,1287
Male,0,690,459,812,576,0.6721213,1288
Female,1,1539,104,1640,170,0.64798516,1288
Male,0,692,457,813,581,0.6919107,1289
Female,1,1539,104,1640,170,0.63718307,1289
Male,0,690,460,810,571,0.69556415,1290
Female,1,1537,104,1639,170,0.5651758,1290
Male,0,692,458,811,578,0.7167912,1291
Female,1,1537,104,1639,170,0.58598185,1291
Male,0,692,458,810,578,0.71177524,1292
Male,0,691,459,810,578,0.7077214,1293
Male,0,690,459,810,576,0.69689804,1294
Male,0,690,460,810,575,0.6948991,1295
Male,0,687,462,811,571,0.69725925,1296
Male,0,688,460,812,575,0.6887908,1297
Male,0,687,462,814,575,0.704255,1298
Male,0,687,462,814,573,0.7053363,1299
Male,0,687,462,813,570,0.6951876,1300
Male,0,686,458,810,570,0.70974976,1301
Male,0,688,452,808,571,0.8010604,1302
Male,0,693,446,806,562,0.6735697,1303
Female,1,63,254,141,315,0.5129764,1304
Male,0,697,457,819,552,0.36051846,1304
Female,1,696,452,809,544,0.31474137,1304
Female,1,65,254,144,316,0.57935476,1305
Female,1,64,253,144,315,0.5849219,1306
Female,1,702,435,807,513,0.31600273,1306
Female,1,64,253,144,315,0.59099156,1307
Female,1,702,435,808,514,0.302665,1307
Female,1,63,253,144,316,0.5542427,1308
Female,1,703,435,809,513,0.31644887,1308
Female,1,63,253,145,316,0.56966746,1309
Female,1,703,435,809,512,0.3298535,1309
Female,1,65,253,147,316,0.5757654,1310
Female,1,703,435,809,512,0.30799133,1310
Female,1,66,253,148,316,0.5462378,1311
Female,1,703,436,808,513,0.33743826,1311
Female,1,65,253,147,316,0.5053014,1312
Female,1,65,253,147,316,0.51416224,1313
Female,1,702,436,807,514,0.300624,1313
Female,1,66,254,148,316,0.5625246,1314
Female,1,64,254,145,316,0.5508672,1315
Female,1,64,254,144,316,0.53802353,1316
Female,1,703,435,808,513,0.31325597,1316
Female,1,65,254,145,316,0.5612978,1317
Female,1,64,255,144,315,0.5497181,1318
Female,1,63,255,144,315,0.5491346,1319
Female,1,64,255,145,316,0.60295236,1320
Female,1,733,193,849,281,0.3936096,1320
Female,1,64,254,144,316,0.59153205,1321
Female,1,732,191,848,278,0.38993347,1321
Male,0,1637,623,1743,716,0.3022344,1321
Female,1,65,254,145,315,0.5494497,1322
Female,1,738,188,850,273,0.36939144,1322
Male,0,1673,657,1792,752,0.3075583,1322
Female,1,66,255,146,315,0.5318539,1323
Female,1,742,191,855,271,0.4968718,1323
Female,1,68,255,148,315,0.5577373,1324
Female,1,744,193,855,271,0.544818,1324
Female,1,67,255,148,316,0.54391074,1325
Female,1,742,191,856,270,0.5091054,1325
Female,1,66,254,146,315,0.5284104,1326
Female,1,735,186,856,271,0.3996862,1326
Female,1,67,254,147,315,0.5572877,1327
Female,1,735,188,856,273,0.43496457,1327
Female,1,66,254,146,315,0.52611077,1328
Female,1,734,185,858,277,0.36846292,1328
Male,0,1817,783,1919,876,0.34772962,1328
Female,1,66,254,146,315,0.5513026,1329
Female,1,740,185,851,274,0.31917337,1329
Male,0,1816,756,1918,869,0.5898941,1330
Female,1,65,254,145,315,0.5630264,1330
Male,0,1822,754,1916,868,0.6733017,1331
Female,1,66,254,145,315,0.5463391,1331
Male,0,1827,759,1915,867,0.73232037,1332
Female,1,65,254,145,315,0.5077849,1332
Female,1,747,188,850,273,0.39320788,1332
Male,0,1827,758,1915,867,0.7313907,1333
Female,1,750,189,851,274,0.49087977,1333
Female,1,65,254,143,314,0.45413798,1333
Male,0,1828,758,1915,867,0.7205925,1334
Female,1,63,254,141,314,0.54356736,1334
Female,1,750,187,850,270,0.4347441,1334
Male,0,1833,758,1915,867,0.7352903,1335
Female,1,63,253,143,315,0.5550049,1335
Male,0,1831,757,1915,867,0.7372342,1336
Female,1,63,254,144,315,0.5712372,1336
Male,0,1832,757,1915,866,0.7294252,1337
Female,1,66,254,145,315,0.47701317,1337
Female,1,746,184,849,271,0.33823597,1337
Male,0,1830,757,1915,867,0.7241558,1338
Female,1,66,254,146,316,0.4561736,1338
Female,1,746,188,854,272,0.4329396,1338
Male,0,1830,757,1915,866,0.7172843,1339
Female,1,66,255,145,316,0.5249879,1339
Female,1,746,188,857,272,0.4638387,1339
Male,0,1830,757,1915,866,0.7211968,1340
Female,1,749,190,851,271,0.5772478,1340
Female,1,66,255,145,315,0.42638814,1340
Male,0,1831,757,1915,865,0.7264884,1341
Female,1,749,191,851,271,0.599732,1341
Female,1,66,255,146,315,0.39676362,1341
Male,0,1832,757,1915,865,0.72300994,1342
Female,1,750,192,851,271,0.6210473,1342
Female,1,68,253,147,317,0.45861727,1342
Male,0,1832,757,1915,865,0.7236269,1343
Female,1,751,193,851,275,0.6952114,1343
Female,1,65,255,145,315,0.35221785,1343
Male,0,1831,757,1915,865,0.7230589,1344
Female,1,750,192,851,274,0.6303515,1344
Female,1,65,255,145,314,0.33190304,1344
Male,0,1832,757,1915,865,0.7231858,1345
Female,1,750,192,851,273,0.6460617,1345
Female,1,63,255,142,314,0.36663878,1345
Male,0,1831,757,1916,865,0.72193635,1346
Female,1,749,192,850,273,0.67439324,1346
Female,1,63,255,140,314,0.36947837,1346
Male,0,1831,757,1916,865,0.7134063,1347
Female,1,749,191,850,273,0.6464786,1347
Female,1,64,256,142,315,0.31504524,1347
Male,0,1832,757,1916,864,0.7165934,1348
Female,1,749,191,850,272,0.6390053,1348
Female,1,64,256,142,315,0.32329315,1348
Male,0,1831,757,1916,864,0.71902084,1349
Female,1,748,190,850,271,0.5749657,1349
Female,1,64,255,143,315,0.35990846,1349
Male,0,1830,758,1915,865,0.7319041,1350
Female,1,748,190,850,275,0.6176643,1350
Female,1,67,254,149,315,0.46683562,1350
Female,1,702,435,807,512,0.3201657,1350
Male,0,1830,757,1915,865,0.7344315,1351
Female,1,748,190,850,275,0.63524216,1351
Female,1,65,254,146,315,0.42164788,1351
Female,1,702,436,807,513,0.31689638,1351
Male,0,1830,757,1915,866,0.7255662,1352
Female,1,749,190,850,274,0.65980047,1352
Female,1,65,255,145,315,0.44261375,1352
Male,0,1830,758,1916,866,0.7236351,1353
Female,1,749,190,849,272,0.6317814,1353
Female,1,65,255,145,315,0.4758456,1353
Male,0,1831,757,1916,866,0.72298074,1354
Female,1,748,190,849,276,0.6592115,1354
Female,1,64,255,143,314,0.38009727,1354
Male,0,1831,757,1916,866,0.72477955,1355
Female,1,748,190,848,275,0.6510184,1355
Female,1,64,255,144,314,0.39087012,1355
Male,0,1831,758,1916,866,0.7260413,1356
Female,1,748,190,848,275,0.6576994,1356
Female,1,63,255,143,314,0.4105372,1356
Male,0,1831,758,1916,866,0.7238716,1357
Female,1,748,189,849,272,0.5853058,1357
Female,1,64,255,143,314,0.48212427,1357
Male,0,1831,758,1916,865,0.7201618,1358
Female,1,749,190,848,271,0.6383259,1358
Female,1,63,254,143,314,0.4531993,1358
Male,0,1831,758,1916,865,0.7260525,1359
Female,1,749,190,847,272,0.6522258,1359
Female,1,65,255,144,314,0.44224834,1359
Male,0,1832,758,1917,865,0.7157341,1360
Female,1,748,191,847,271,0.64230543,1360
Female,1,65,255,144,314,0.43279573,1360
Male,0,1833,758,1917,865,0.7141002,1361
Female,1,747,191,847,269,0.6047276,1361
Female,1,64,255,143,314,0.42825073,1361
Male,0,1833,758,1917,865,0.7116213,1362
Female,1,747,191,848,270,0.6018865,1362
Female,1,63,255,142,314,0.41275385,1362
Male,0,1832,758,1917,865,0.71479034,1363
Female,1,62,254,140,313,0.44169965,1363
Male,0,1832,758,1916,865,0.7151757,1364
