label,label_id,points,type,confidence,frame_id
Female,1.0,"[736, 314, 837, 385]",rectangle,0.47492975,685
Male,0.0,"[1846, 759, 1919, 849]",rectangle,0.5178289,686
Female,1.0,"[738, 318, 835, 383]",rectangle,0.49573848,686
Male,0.0,"[1846, 759, 1919, 849]",rectangle,0.5223767,687
Female,1.0,"[738, 318, 836, 384]",rectangle,0.49689046,687
Male,0.0,"[1846, 759, 1919, 849]",rectangle,0.51950264,688
Female,1.0,"[737, 316, 837, 385]",rectangle,0.50829,688
Male,0.0,"[1846, 759, 1919, 849]",rectangle,0.5211815,689
Female,1.0,"[738, 317, 835, 383]",rectangle,0.48924422,689
Male,0.0,"[1846, 760, 1919, 850]",rectangle,0.5245236,690
Female,1.0,"[737, 312, 829, 384]",rectangle,0.40748012,690
Male,0.0,"[1847, 759, 1918, 849]",rectangle,0.52739555,691
Female,1.0,"[737, 312, 829, 383]",rectangle,0.39322904,691
Male,0.0,"[1848, 764, 1919, 848]",rectangle,0.5382926,692
Female,1.0,"[737, 315, 834, 384]",rectangle,0.33148637,692
Female,1.0,"[1844, 744, 1920, 840]",rectangle,0.47421113,693
Female,1.0,"[736, 317, 836, 385]",rectangle,0.35073406,693
Female,1.0,"[1843, 700, 1920, 816]",rectangle,0.47580382,694
Female,1.0,"[736, 317, 836, 385]",rectangle,0.38806254,694
Female,1.0,"[736, 317, 835, 385]",rectangle,0.40473753,695
Female,1.0,"[737, 317, 836, 386]",rectangle,0.35136673,696
Female,1.0,"[737, 317, 837, 385]",rectangle,0.38974726,697
Female,1.0,"[737, 317, 837, 385]",rectangle,0.424171,698
Female,1.0,"[735, 314, 837, 386]",rectangle,0.4322581,699
Female,1.0,"[735, 314, 836, 385]",rectangle,0.45858014,700
Female,1.0,"[737, 312, 829, 383]",rectangle,0.4407472,701
Female,1.0,"[738, 312, 830, 383]",rectangle,0.46544573,702
Female,1.0,"[739, 314, 835, 382]",rectangle,0.39828748,703
Female,1.0,"[738, 313, 832, 382]",rectangle,0.42778748,704
Female,1.0,"[736, 316, 840, 386]",rectangle,0.38601488,705
Female,1.0,"[736, 314, 840, 385]",rectangle,0.40132183,706
Female,1.0,"[737, 311, 834, 383]",rectangle,0.47453582,707
Female,1.0,"[737, 311, 833, 382]",rectangle,0.5046567,708
Female,1.0,"[737, 311, 833, 381]",rectangle,0.46075365,709
Female,1.0,"[737, 312, 831, 379]",rectangle,0.47304267,710
Female,1.0,"[738, 312, 830, 378]",rectangle,0.44914275,711
Male,0.0,"[1517, 309, 1605, 376]",rectangle,0.46374354,712
Female,1.0,"[738, 312, 829, 379]",rectangle,0.40936825,712
Male,0.0,"[1500, 311, 1589, 378]",rectangle,0.57040143,713
Female,1.0,"[738, 313, 830, 380]",rectangle,0.42440793,713
Male,0.0,"[1484, 323, 1569, 381]",rectangle,0.6157133,714
Female,1.0,"[738, 313, 833, 381]",rectangle,0.4480043,714
Male,0.0,"[1481, 331, 1567, 385]",rectangle,0.7186092,715
Female,1.0,"[738, 314, 833, 380]",rectangle,0.407456,715
Male,0.0,"[1493, 334, 1567, 385]",rectangle,0.7228421,716
Female,1.0,"[738, 312, 831, 382]",rectangle,0.4302101,716
Male,0.0,"[1504, 335, 1568, 383]",rectangle,0.7570932,717
Female,1.0,"[738, 315, 836, 382]",rectangle,0.43757623,717
Male,0.0,"[1505, 334, 1568, 382]",rectangle,0.74958795,718
Female,1.0,"[738, 315, 835, 381]",rectangle,0.44373143,718
Male,0.0,"[1506, 333, 1568, 382]",rectangle,0.7511186,719
Female,1.0,"[738, 315, 837, 382]",rectangle,0.4557257,719
Male,0.0,"[1505, 333, 1568, 383]",rectangle,0.7465769,720
Female,1.0,"[736, 314, 840, 385]",rectangle,0.46449828,720
Male,0.0,"[1506, 334, 1567, 383]",rectangle,0.7445872,721
Female,1.0,"[736, 314, 841, 384]",rectangle,0.48348957,721
Male,0.0,"[1506, 334, 1567, 382]",rectangle,0.7523453,722
Female,1.0,"[738, 314, 835, 381]",rectangle,0.45234644,722
Male,0.0,"[1506, 334, 1567, 383]",rectangle,0.75815856,723
Female,1.0,"[737, 306, 839, 380]",rectangle,0.4852163,723
Male,0.0,"[1506, 334, 1567, 383]",rectangle,0.7623556,724
Female,1.0,"[736, 305, 849, 382]",rectangle,0.61395985,724
Male,0.0,"[1506, 335, 1567, 383]",rectangle,0.760762,725
Female,1.0,"[737, 299, 865, 381]",rectangle,0.5298418,725
Male,0.0,"[1506, 335, 1567, 383]",rectangle,0.75878966,726
Male,0.0,"[1506, 335, 1567, 383]",rectangle,0.75265896,727
Male,0.0,"[1507, 335, 1566, 383]",rectangle,0.7455269,728
Male,0.0,"[1506, 335, 1565, 382]",rectangle,0.73516124,729
Male,0.0,"[1506, 336, 1566, 382]",rectangle,0.74333405,730
Male,0.0,"[1505, 335, 1565, 381]",rectangle,0.7339999,731
Male,0.0,"[1505, 334, 1563, 379]",rectangle,0.7239512,732
Male,0.0,"[1494, 328, 1565, 377]",rectangle,0.71471125,733
Male,0.0,"[1487, 321, 1573, 380]",rectangle,0.4805232,734
Female,1.0,"[1488, 323, 1575, 383]",rectangle,0.47512892,734
Female,1.0,"[1508, 324, 1596, 397]",rectangle,0.49864638,735
Male,0.0,"[1508, 324, 1595, 397]",rectangle,0.31816736,735
Female,1.0,"[1520, 142, 1609, 193]",rectangle,0.40137511,747
Female,1.0,"[1522, 142, 1612, 195]",rectangle,0.45350942,748
Female,1.0,"[1524, 142, 1613, 196]",rectangle,0.50876504,749
Female,1.0,"[1524, 142, 1612, 196]",rectangle,0.5386732,750
Female,1.0,"[1523, 142, 1612, 196]",rectangle,0.524232,751
Female,1.0,"[1523, 142, 1612, 196]",rectangle,0.5228696,752
Female,1.0,"[1523, 142, 1614, 196]",rectangle,0.507673,753
Male,0.0,"[1778, 825, 1913, 914]",rectangle,0.3624531,753
Female,1.0,"[1523, 142, 1617, 196]",rectangle,0.50339645,754
Male,0.0,"[1786, 833, 1916, 915]",rectangle,0.38731563,754
Female,1.0,"[1522, 142, 1617, 197]",rectangle,0.4928956,755
Female,1.0,"[1523, 143, 1618, 197]",rectangle,0.3669731,756
Male,0.0,"[1795, 836, 1913, 910]",rectangle,0.32839787,756
Female,1.0,"[1527, 149, 1629, 199]",rectangle,0.4466781,757
Male,0.0,"[1785, 833, 1914, 912]",rectangle,0.3640154,757
Female,1.0,"[1528, 144, 1628, 198]",rectangle,0.3881551,758
Male,0.0,"[1792, 835, 1914, 913]",rectangle,0.35181463,758
Male,0.0,"[1793, 836, 1914, 913]",rectangle,0.39119083,759
Male,0.0,"[1788, 828, 1912, 912]",rectangle,0.4395036,760
Male,0.0,"[1813, 827, 1906, 912]",rectangle,0.38550135,761
Male,0.0,"[1824, 816, 1914, 916]",rectangle,0.30410355,762
Male,0.0,"[1402, 874, 1526, 947]",rectangle,0.4172753,774
Male,0.0,"[1382, 868, 1528, 945]",rectangle,0.47963744,775
Male,0.0,"[1375, 861, 1526, 945]",rectangle,0.45303875,776
Male,0.0,"[1374, 854, 1523, 944]",rectangle,0.45132428,777
Male,0.0,"[1376, 850, 1524, 943]",rectangle,0.518415,778
Male,0.0,"[1377, 849, 1520, 943]",rectangle,0.60667014,779
Male,0.0,"[1375, 850, 1516, 941]",rectangle,0.5815681,780
Male,0.0,"[1372, 847, 1514, 943]",rectangle,0.38330474,781
Female,1.0,"[752, 245, 848, 317]",rectangle,0.685341,826
Female,1.0,"[749, 246, 826, 315]",rectangle,0.7611414,827
Female,1.0,"[747, 249, 824, 315]",rectangle,0.764958,828
Female,1.0,"[747, 249, 824, 315]",rectangle,0.7588841,829
Female,1.0,"[749, 247, 824, 315]",rectangle,0.75617576,830
Female,1.0,"[751, 246, 824, 314]",rectangle,0.7624031,831
Female,1.0,"[752, 249, 827, 313]",rectangle,0.73557234,832
Female,1.0,"[753, 248, 829, 314]",rectangle,0.7471607,833
Female,1.0,"[754, 249, 830, 315]",rectangle,0.7396027,834
Female,1.0,"[753, 248, 829, 315]",rectangle,0.74171,835
Female,1.0,"[752, 248, 828, 314]",rectangle,0.73988813,836
Female,1.0,"[751, 247, 827, 314]",rectangle,0.74573666,837
Female,1.0,"[752, 246, 826, 314]",rectangle,0.7434549,838
Female,1.0,"[753, 245, 827, 315]",rectangle,0.7480515,839
Female,1.0,"[752, 247, 831, 315]",rectangle,0.74924076,840
Female,1.0,"[752, 242, 849, 317]",rectangle,0.7451426,841
Female,1.0,"[750, 235, 862, 318]",rectangle,0.6559772,842
Female,1.0,"[755, 233, 841, 309]",rectangle,0.39158627,843
Male,0.0,"[1506, 214, 1615, 289]",rectangle,0.36921784,873
Female,1.0,"[1499, 214, 1616, 291]",rectangle,0.32551134,873
Female,1.0,"[1503, 232, 1603, 302]",rectangle,0.34995672,874
Male,0.0,"[1503, 239, 1568, 292]",rectangle,0.43925446,877
Female,1.0,"[1498, 242, 1570, 293]",rectangle,0.4348626,877
Male,0.0,"[1498, 237, 1557, 293]",rectangle,0.65595675,878
Male,0.0,"[1498, 236, 1557, 290]",rectangle,0.68184245,879
Male,0.0,"[1499, 236, 1557, 290]",rectangle,0.6637986,880
Male,0.0,"[1503, 236, 1558, 288]",rectangle,0.63922143,881
Male,0.0,"[1499, 236, 1557, 290]",rectangle,0.67133844,882
Male,0.0,"[1499, 236, 1557, 290]",rectangle,0.6949074,883
Male,0.0,"[1500, 237, 1556, 291]",rectangle,0.689532,884
Male,0.0,"[1502, 240, 1556, 291]",rectangle,0.6615615,885
Male,0.0,"[1501, 238, 1559, 293]",rectangle,0.71985906,886
Female,1.0,"[1485, 232, 1560, 289]",rectangle,0.38313326,887
Female,1.0,"[1552, 103, 1644, 155]",rectangle,0.35986903,904
Female,1.0,"[1549, 104, 1643, 157]",rectangle,0.3682527,905
Female,1.0,"[1549, 104, 1643, 158]",rectangle,0.39634424,906
Female,1.0,"[1545, 105, 1643, 161]",rectangle,0.4409093,907
Female,1.0,"[1544, 105, 1644, 165]",rectangle,0.46390483,908
Female,1.0,"[1539, 105, 1645, 168]",rectangle,0.44628096,909
Female,1.0,"[743, 282, 850, 369]",rectangle,0.62438,932
Female,1.0,"[736, 301, 841, 373]",rectangle,0.6688159,933
Female,1.0,"[735, 311, 833, 376]",rectangle,0.71275115,934
Female,1.0,"[736, 310, 828, 375]",rectangle,0.7245547,935
Female,1.0,"[737, 310, 830, 376]",rectangle,0.72189456,936
Female,1.0,"[738, 309, 831, 375]",rectangle,0.7132054,937
Female,1.0,"[741, 308, 832, 373]",rectangle,0.7280564,938
Female,1.0,"[742, 308, 834, 373]",rectangle,0.72262824,939
Female,1.0,"[743, 309, 835, 375]",rectangle,0.70385706,940
Female,1.0,"[741, 309, 836, 376]",rectangle,0.6959844,941
Female,1.0,"[740, 309, 836, 376]",rectangle,0.69998926,942
Male,0.0,"[1821, 783, 1914, 861]",rectangle,0.48765242,942
Female,1.0,"[739, 310, 835, 376]",rectangle,0.6863482,943
Male,0.0,"[1817, 784, 1917, 860]",rectangle,0.4992671,943
Female,1.0,"[739, 311, 833, 376]",rectangle,0.6994184,944
Male,0.0,"[1820, 756, 1918, 856]",rectangle,0.36580187,944
Female,1.0,"[739, 308, 832, 376]",rectangle,0.72916603,945
Male,0.0,"[1825, 739, 1920, 851]",rectangle,0.483599,945
Female,1.0,"[738, 308, 863, 378]",rectangle,0.62985086,946
Male,0.0,"[1836, 739, 1920, 848]",rectangle,0.48192278,946
Male,0.0,"[1836, 745, 1919, 843]",rectangle,0.54289865,947
Female,1.0,"[742, 314, 818, 371]",rectangle,0.36364752,947
Male,0.0,"[1835, 749, 1920, 843]",rectangle,0.5363107,948
Male,0.0,"[1837, 747, 1919, 843]",rectangle,0.52163917,949
Male,0.0,"[1837, 747, 1920, 844]",rectangle,0.5167199,950
Male,0.0,"[1837, 748, 1920, 844]",rectangle,0.5192017,951
Male,0.0,"[1839, 749, 1920, 845]",rectangle,0.508277,952
Male,0.0,"[1835, 754, 1919, 847]",rectangle,0.4386941,953
Male,0.0,"[1526, 380, 1616, 438]",rectangle,0.3121517,969
Male,0.0,"[1501, 369, 1591, 438]",rectangle,0.49822605,970
Male,0.0,"[1485, 376, 1567, 437]",rectangle,0.5700234,971
Male,0.0,"[1484, 386, 1558, 440]",rectangle,0.6368834,972
Male,0.0,"[1490, 391, 1566, 442]",rectangle,0.5742117,973
Male,0.0,"[1494, 385, 1569, 435]",rectangle,0.6444174,974
Male,0.0,"[1500, 384, 1570, 432]",rectangle,0.7151152,975
Male,0.0,"[1500, 380, 1570, 430]",rectangle,0.7231823,976
Male,0.0,"[1499, 380, 1569, 430]",rectangle,0.72094035,977
Male,0.0,"[1498, 381, 1568, 431]",rectangle,0.7209099,978
Male,0.0,"[1498, 380, 1568, 431]",rectangle,0.7186415,979
Male,0.0,"[1499, 380, 1568, 430]",rectangle,0.7253225,980
Male,0.0,"[1499, 380, 1568, 430]",rectangle,0.72611195,981
Male,0.0,"[1498, 381, 1568, 430]",rectangle,0.72940636,982
Male,0.0,"[1499, 380, 1568, 430]",rectangle,0.7336463,983
Male,0.0,"[1499, 380, 1567, 430]",rectangle,0.7372016,984
Male,0.0,"[1499, 381, 1568, 430]",rectangle,0.74213696,985
Male,0.0,"[1499, 381, 1569, 430]",rectangle,0.7362921,986
Male,0.0,"[1500, 380, 1572, 430]",rectangle,0.73203516,987
Male,0.0,"[1500, 380, 1575, 430]",rectangle,0.7182267,988
Male,0.0,"[1500, 381, 1579, 431]",rectangle,0.68762004,989
Male,0.0,"[1499, 382, 1583, 432]",rectangle,0.67070454,990
Male,0.0,"[1500, 383, 1584, 432]",rectangle,0.66764903,991
Male,0.0,"[1500, 383, 1584, 433]",rectangle,0.67517626,992
Male,0.0,"[1500, 383, 1583, 433]",rectangle,0.6786926,993
Male,0.0,"[1499, 381, 1580, 432]",rectangle,0.6824516,994
Male,0.0,"[1496, 379, 1576, 431]",rectangle,0.6956531,995
Male,0.0,"[1494, 380, 1567, 429]",rectangle,0.63394344,996
Male,0.0,"[1497, 376, 1560, 428]",rectangle,0.54895955,997
Female,1.0,"[1497, 370, 1576, 433]",rectangle,0.5117476,998
Male,0.0,"[1498, 369, 1575, 430]",rectangle,0.5045557,998
Female,1.0,"[1524, 174, 1622, 225]",rectangle,0.3961165,1003
Female,1.0,"[1519, 174, 1624, 224]",rectangle,0.5056051,1004
Female,1.0,"[1521, 175, 1628, 227]",rectangle,0.53591055,1005
Female,1.0,"[1521, 175, 1628, 227]",rectangle,0.5272469,1006
Female,1.0,"[1522, 176, 1632, 229]",rectangle,0.5277471,1007
Female,1.0,"[1524, 175, 1636, 228]",rectangle,0.55428964,1008
Female,1.0,"[1523, 175, 1635, 229]",rectangle,0.5683076,1009
Female,1.0,"[1522, 175, 1634, 231]",rectangle,0.544831,1010
Female,1.0,"[1521, 176, 1629, 231]",rectangle,0.54766786,1011
Female,1.0,"[1521, 176, 1627, 231]",rectangle,0.56959873,1012
Female,1.0,"[1521, 176, 1625, 230]",rectangle,0.5373449,1013
Female,1.0,"[1520, 175, 1627, 230]",rectangle,0.54845315,1014
Female,1.0,"[1521, 176, 1628, 230]",rectangle,0.5643378,1015
Female,1.0,"[1521, 177, 1628, 231]",rectangle,0.550055,1016
Female,1.0,"[1521, 178, 1627, 232]",rectangle,0.5029492,1017
Male,0.0,"[1779, 818, 1915, 910]",rectangle,0.4054076,1017
Female,1.0,"[1519, 176, 1629, 232]",rectangle,0.49705973,1018
Male,0.0,"[1776, 820, 1916, 911]",rectangle,0.464557,1018
Male,0.0,"[1793, 829, 1912, 912]",rectangle,0.43296212,1019
Female,1.0,"[1521, 174, 1623, 230]",rectangle,0.34459805,1019
Male,0.0,"[1791, 826, 1915, 911]",rectangle,0.3517902,1021
Male,0.0,"[1790, 823, 1914, 911]",rectangle,0.39356723,1022
Male,0.0,"[1816, 827, 1906, 907]",rectangle,0.32377645,1023
Male,0.0,"[1379, 889, 1533, 961]",rectangle,0.37242538,1036
Male,0.0,"[1374, 874, 1524, 957]",rectangle,0.42328283,1037
Male,0.0,"[1375, 869, 1519, 952]",rectangle,0.48094696,1038
Male,0.0,"[1373, 866, 1522, 949]",rectangle,0.58110726,1039
Male,0.0,"[1370, 865, 1517, 948]",rectangle,0.58196664,1040
Male,0.0,"[1368, 863, 1517, 950]",rectangle,0.5231238,1041
Male,0.0,"[1369, 861, 1517, 950]",rectangle,0.46685937,1042
Female,1.0,"[1881, 669, 1920, 757]",rectangle,0.39021367,1060
Female,1.0,"[751, 307, 848, 370]",rectangle,0.47416618,1087
Female,1.0,"[741, 301, 837, 365]",rectangle,0.729128,1088
Female,1.0,"[738, 303, 824, 364]",rectangle,0.78438616,1089
Female,1.0,"[737, 304, 823, 365]",rectangle,0.7683784,1090
Female,1.0,"[737, 304, 822, 364]",rectangle,0.77039766,1091
Female,1.0,"[739, 305, 823, 364]",rectangle,0.7796823,1092
Female,1.0,"[741, 304, 823, 364]",rectangle,0.7794037,1093
Female,1.0,"[742, 304, 823, 365]",rectangle,0.7772422,1094
Female,1.0,"[743, 305, 823, 367]",rectangle,0.7859875,1095
Female,1.0,"[742, 305, 823, 367]",rectangle,0.7789496,1096
Female,1.0,"[741, 306, 823, 367]",rectangle,0.7790457,1097
Female,1.0,"[739, 306, 822, 366]",rectangle,0.7717329,1098
Female,1.0,"[739, 305, 821, 365]",rectangle,0.76689047,1099
Female,1.0,"[739, 305, 821, 365]",rectangle,0.773118,1100
Female,1.0,"[741, 305, 822, 365]",rectangle,0.78460807,1101
Female,1.0,"[742, 304, 826, 365]",rectangle,0.7791677,1102
Female,1.0,"[743, 304, 844, 367]",rectangle,0.74618155,1103
Female,1.0,"[743, 303, 854, 368]",rectangle,0.7232859,1104
Female,1.0,"[745, 303, 857, 368]",rectangle,0.7355588,1105
Female,1.0,"[745, 303, 857, 368]",rectangle,0.7388406,1106
Female,1.0,"[745, 303, 858, 368]",rectangle,0.74419665,1107
Female,1.0,"[745, 302, 858, 367]",rectangle,0.74221575,1108
Female,1.0,"[745, 302, 857, 367]",rectangle,0.738843,1109
Female,1.0,"[745, 301, 858, 369]",rectangle,0.7217941,1110
Female,1.0,"[745, 301, 858, 369]",rectangle,0.71720004,1111
Female,1.0,"[744, 302, 858, 369]",rectangle,0.71770084,1112
Female,1.0,"[744, 302, 858, 369]",rectangle,0.7165972,1113
Female,1.0,"[745, 303, 858, 369]",rectangle,0.7159513,1114
Female,1.0,"[745, 303, 858, 368]",rectangle,0.71517825,1115
Female,1.0,"[745, 303, 858, 368]",rectangle,0.71930224,1116
Female,1.0,"[745, 303, 858, 368]",rectangle,0.7168987,1117
Female,1.0,"[745, 302, 857, 369]",rectangle,0.7122132,1118
Female,1.0,"[745, 302, 856, 368]",rectangle,0.71305007,1119
Female,1.0,"[745, 302, 856, 368]",rectangle,0.7141097,1120
Female,1.0,"[745, 303, 856, 368]",rectangle,0.7179395,1121
Female,1.0,"[744, 303, 856, 369]",rectangle,0.71676755,1122
Female,1.0,"[744, 303, 855, 369]",rectangle,0.7127795,1123
Female,1.0,"[744, 303, 856, 369]",rectangle,0.7152269,1124
Female,1.0,"[745, 303, 858, 370]",rectangle,0.7154975,1125
Female,1.0,"[745, 303, 859, 370]",rectangle,0.71428394,1126
Female,1.0,"[745, 303, 859, 370]",rectangle,0.7135898,1127
Female,1.0,"[745, 303, 859, 371]",rectangle,0.70895123,1128
Female,1.0,"[744, 303, 859, 370]",rectangle,0.71262205,1129
Female,1.0,"[744, 303, 859, 370]",rectangle,0.71536833,1130
Female,1.0,"[744, 303, 858, 369]",rectangle,0.7121484,1131
Female,1.0,"[744, 303, 858, 369]",rectangle,0.7187793,1132
Female,1.0,"[744, 303, 858, 369]",rectangle,0.7221063,1133
Female,1.0,"[744, 303, 858, 369]",rectangle,0.7106782,1134
Female,1.0,"[744, 303, 858, 369]",rectangle,0.7157882,1135
Female,1.0,"[745, 304, 857, 369]",rectangle,0.7114207,1136
Female,1.0,"[745, 304, 857, 369]",rectangle,0.7114582,1137
Female,1.0,"[744, 304, 857, 369]",rectangle,0.71398747,1138
Female,1.0,"[744, 304, 856, 368]",rectangle,0.71169716,1139
Female,1.0,"[744, 303, 857, 370]",rectangle,0.7138125,1140
Female,1.0,"[744, 303, 854, 369]",rectangle,0.7260355,1141
Female,1.0,"[745, 304, 846, 368]",rectangle,0.73532593,1142
Female,1.0,"[744, 304, 839, 367]",rectangle,0.7439524,1143
Female,1.0,"[743, 305, 835, 367]",rectangle,0.75548023,1144
Female,1.0,"[743, 305, 833, 366]",rectangle,0.76673067,1145
Female,1.0,"[743, 304, 834, 366]",rectangle,0.75841993,1146
Female,1.0,"[743, 304, 834, 366]",rectangle,0.75472593,1147
Female,1.0,"[744, 305, 834, 366]",rectangle,0.7626842,1148
Female,1.0,"[744, 305, 835, 366]",rectangle,0.7676792,1149
Female,1.0,"[744, 305, 835, 366]",rectangle,0.7668665,1150
Female,1.0,"[744, 305, 835, 366]",rectangle,0.76907456,1151
Female,1.0,"[745, 305, 834, 366]",rectangle,0.7709973,1152
Female,1.0,"[744, 305, 834, 366]",rectangle,0.77046865,1153
Female,1.0,"[744, 305, 835, 366]",rectangle,0.7695333,1154
Female,1.0,"[744, 306, 835, 367]",rectangle,0.7691021,1155
Female,1.0,"[744, 306, 836, 367]",rectangle,0.7630519,1156
Female,1.0,"[745, 305, 836, 367]",rectangle,0.7611266,1157
Female,1.0,"[744, 306, 835, 367]",rectangle,0.7672824,1158
Female,1.0,"[745, 306, 835, 367]",rectangle,0.7748037,1159
Female,1.0,"[745, 306, 835, 366]",rectangle,0.77257824,1160
Female,1.0,"[745, 306, 834, 367]",rectangle,0.7744391,1161
Female,1.0,"[745, 306, 834, 366]",rectangle,0.7739324,1162
Female,1.0,"[744, 306, 834, 366]",rectangle,0.77119726,1163
Female,1.0,"[744, 306, 834, 366]",rectangle,0.76843035,1164
Female,1.0,"[744, 306, 834, 367]",rectangle,0.7681314,1165
Female,1.0,"[745, 306, 834, 366]",rectangle,0.76108587,1166
Female,1.0,"[744, 306, 835, 367]",rectangle,0.76375115,1167
Female,1.0,"[745, 305, 837, 366]",rectangle,0.7596592,1168
Female,1.0,"[746, 303, 844, 368]",rectangle,0.75041515,1169
Female,1.0,"[745, 303, 843, 368]",rectangle,0.7495764,1170
Female,1.0,"[746, 305, 840, 368]",rectangle,0.73601115,1171
Female,1.0,"[745, 305, 840, 368]",rectangle,0.740867,1172
Female,1.0,"[745, 305, 839, 368]",rectangle,0.7553266,1173
Female,1.0,"[745, 305, 839, 368]",rectangle,0.7557907,1174
Female,1.0,"[745, 305, 839, 367]",rectangle,0.751821,1175
Female,1.0,"[745, 306, 839, 368]",rectangle,0.75129175,1176
Female,1.0,"[745, 306, 839, 368]",rectangle,0.75113463,1177
Female,1.0,"[745, 306, 839, 368]",rectangle,0.7465262,1178
Female,1.0,"[745, 306, 838, 368]",rectangle,0.7462112,1179
Female,1.0,"[744, 306, 839, 368]",rectangle,0.74140257,1180
Female,1.0,"[744, 306, 839, 368]",rectangle,0.74506015,1181
Female,1.0,"[744, 306, 839, 368]",rectangle,0.74610895,1182
Female,1.0,"[744, 306, 839, 368]",rectangle,0.75226736,1183
Female,1.0,"[744, 306, 839, 369]",rectangle,0.75749815,1184
Female,1.0,"[743, 306, 835, 369]",rectangle,0.7531191,1185
Female,1.0,"[743, 306, 832, 369]",rectangle,0.76971257,1186
Female,1.0,"[743, 306, 828, 367]",rectangle,0.7935349,1187
Female,1.0,"[743, 306, 827, 366]",rectangle,0.78789747,1188
Female,1.0,"[743, 306, 826, 366]",rectangle,0.79238975,1189
Female,1.0,"[743, 306, 826, 367]",rectangle,0.79477674,1190
Female,1.0,"[742, 306, 825, 367]",rectangle,0.79562306,1191
Female,1.0,"[743, 307, 825, 366]",rectangle,0.79992324,1192
Female,1.0,"[742, 307, 825, 367]",rectangle,0.7994181,1193
Female,1.0,"[743, 307, 825, 367]",rectangle,0.79951,1194
Female,1.0,"[743, 307, 825, 368]",rectangle,0.7975189,1195
Female,1.0,"[743, 307, 825, 367]",rectangle,0.8023277,1196
Female,1.0,"[742, 307, 825, 368]",rectangle,0.79995596,1197
Female,1.0,"[743, 307, 825, 368]",rectangle,0.8009328,1198
Female,1.0,"[743, 307, 825, 367]",rectangle,0.8021231,1199
Female,1.0,"[743, 306, 824, 367]",rectangle,0.80107725,1200
Female,1.0,"[743, 307, 824, 367]",rectangle,0.79914975,1201
Female,1.0,"[743, 306, 825, 367]",rectangle,0.8002859,1202
Female,1.0,"[744, 306, 825, 367]",rectangle,0.79523563,1203
Female,1.0,"[744, 306, 825, 367]",rectangle,0.7926582,1204
Female,1.0,"[744, 306, 825, 368]",rectangle,0.7931543,1205
Female,1.0,"[744, 306, 825, 367]",rectangle,0.7988969,1206
Female,1.0,"[743, 305, 825, 367]",rectangle,0.7922663,1207
Female,1.0,"[743, 306, 827, 367]",rectangle,0.78799206,1208
Female,1.0,"[743, 307, 829, 367]",rectangle,0.7805544,1209
Female,1.0,"[743, 305, 830, 367]",rectangle,0.7763878,1210
Female,1.0,"[741, 302, 844, 366]",rectangle,0.7494139,1211
Female,1.0,"[740, 297, 857, 367]",rectangle,0.61376685,1212
Female,1.0,"[1844, 679, 1920, 800]",rectangle,0.4120643,1238
Female,1.0,"[1856, 691, 1920, 798]",rectangle,0.4156503,1239
Female,1.0,"[1862, 687, 1920, 793]",rectangle,0.38918433,1240
Female,1.0,"[1871, 688, 1920, 781]",rectangle,0.42297357,1241
Female,1.0,"[1872, 690, 1920, 781]",rectangle,0.43284097,1242
Female,1.0,"[1874, 689, 1920, 780]",rectangle,0.42101833,1243
Female,1.0,"[1874, 691, 1920, 780]",rectangle,0.38477054,1244
Female,1.0,"[1505, 224, 1602, 289]",rectangle,0.40181762,1245
Female,1.0,"[1874, 689, 1920, 781]",rectangle,0.37078956,1245
Male,0.0,"[1506, 223, 1604, 287]",rectangle,0.35814226,1245
Male,0.0,"[1500, 233, 1590, 288]",rectangle,0.48684067,1246
Female,1.0,"[1874, 690, 1920, 781]",rectangle,0.4172054,1246
Female,1.0,"[1874, 689, 1920, 781]",rectangle,0.41544625,1247
Male,0.0,"[1500, 223, 1566, 281]",rectangle,0.58023673,1248
Female,1.0,"[1874, 690, 1920, 781]",rectangle,0.42134255,1248
Male,0.0,"[1501, 222, 1565, 276]",rectangle,0.6653289,1249
Female,1.0,"[1871, 686, 1920, 787]",rectangle,0.45334694,1249
Male,0.0,"[1496, 222, 1567, 273]",rectangle,0.67892635,1250
Female,1.0,"[1876, 690, 1920, 781]",rectangle,0.44574112,1250
Male,0.0,"[1498, 221, 1567, 273]",rectangle,0.6842278,1251
Female,1.0,"[1876, 690, 1920, 782]",rectangle,0.44222352,1251
Male,0.0,"[1502, 219, 1566, 273]",rectangle,0.6659313,1252
Female,1.0,"[1872, 659, 1919, 785]",rectangle,0.36922845,1252
Male,0.0,"[1499, 220, 1567, 272]",rectangle,0.6841953,1253
Male,0.0,"[1499, 220, 1568, 272]",rectangle,0.67742234,1254
Male,0.0,"[1499, 221, 1567, 272]",rectangle,0.6766612,1255
Male,0.0,"[1501, 221, 1567, 273]",rectangle,0.6832117,1256
Male,0.0,"[1503, 222, 1567, 274]",rectangle,0.7052023,1257
Male,0.0,"[1505, 222, 1567, 274]",rectangle,0.71528,1258
Male,0.0,"[1503, 218, 1569, 275]",rectangle,0.66157985,1259
Female,1.0,"[1475, 215, 1562, 283]",rectangle,0.42750823,1260
Female,1.0,"[1557, 109, 1650, 171]",rectangle,0.35572895,1274
Female,1.0,"[1551, 109, 1647, 171]",rectangle,0.51621157,1275
Female,1.0,"[1546, 109, 1646, 171]",rectangle,0.5430551,1276
